time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.2275390625,0.445,0.0,0.6739241480827332,0.22892414808273315,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2294921875,0.445,0.0,0.6727344989776611,0.22773449897766113,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2314453125,0.445,0.0,0.6709091067314148,0.2259091067314148,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2333984375,0.445,0.0,0.6684315800666809,0.2234315800666809,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2353515625,0.445,0.0,0.6653159856796265,0.22031598567962646,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2373046875,0.445,0.0,0.6616148948669434,0.21661489486694335,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2392578125,0.445,0.0,0.6574196219444275,0.21241962194442748,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2412109375,0.445,0.0,0.652854323387146,0.207854323387146,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2431640625,0.445,0.0,0.648067831993103,0.20306783199310302,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2451171875,0.445,0.0,0.6432215571403503,0.19822155714035034,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2470703125,0.445,0.0,0.6384789943695068,0.19347899436950683,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2490234375,0.445,0.0,0.6339964866638184,0.18899648666381835,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2509765625,0.445,0.0,0.6299152970314026,0.18491529703140258,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2529296875,0.445,0.0,0.6263563632965088,0.18135636329650878,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2548828125,0.445,0.0,0.6234138011932373,0.1784138011932373,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2568359375,0.445,0.0,0.6211509108543396,0.1761509108543396,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2587890625,0.445,0.0,0.6195927262306213,0.17459272623062133,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2607421875,0.445,0.0,0.6187201738357544,0.1737201738357544,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2626953125,0.445,0.0,0.6184655427932739,0.17346554279327392,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2646484375,0.445,0.0,0.6187090277671814,0.1737090277671814,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2666015625,0.445,0.0,0.6192817687988281,0.17428176879882812,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2685546875,0.445,0.0,0.6199725270271301,0.17497252702713012,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2705078125,0.445,0.0,0.620539665222168,0.17553966522216796,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2724609375,0.445,0.0,0.6207305192947388,0.17573051929473876,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2744140625,0.445,0.0,0.6202991008758545,0.17529910087585449,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2763671875,0.445,0.0,0.6190286874771118,0.1740286874771118,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2783203125,0.445,0.0,0.6167515516281128,0.1717515516281128,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2802734375,0.445,0.0,0.6133670210838318,0.16836702108383178,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2822265625,0.445,0.0,0.6088541746139526,0.16385417461395263,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2841796875,0.445,0.0,0.6032798290252686,0.15827982902526855,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2861328125,0.445,0.0,0.5967999696731567,0.15179996967315673,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2880859375,0.445,0.0,0.5896524786949158,0.14465247869491576,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2900390625,0.445,0.0,0.5821418762207031,0.13714187622070312,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2919921875,0.445,0.0,0.5746161937713623,0.1296161937713623,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2939453125,0.445,0.0,0.5674388408660889,0.12243884086608886,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2958984375,0.445,0.0,0.5609573125839233,0.11595731258392333,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2978515625,0.445,0.0,0.5554741024971008,0.11047410249710082,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.2998046875,0.445,0.0,0.5512225031852722,0.10622250318527221,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3017578125,0.445,0.0,0.5483483672142029,0.10334836721420287,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3037109375,0.445,0.0,0.5469023585319519,0.1019023585319519,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3056640625,0.445,0.0,0.5468378663063049,0.10183786630630492,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3076171875,0.445,0.0,0.5480188727378845,0.10301887273788451,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3095703125,0.445,0.0,0.5502328872680664,0.1052328872680664,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3115234375,0.445,0.0,0.55320805311203,0.10820805311203002,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3134765625,0.445,0.0,0.5566337704658508,0.11163377046585082,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3154296875,0.445,0.0,0.5601809024810791,0.1151809024810791,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3173828125,0.445,0.0,0.5635222792625427,0.11852227926254272,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.3193359375,0.445,0.0,0.5663502812385559,0.1213502812385559,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
