time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.2216796875,1.0,0.0,0.6629481315612793,0.3370518684387207,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2236328125,1.0,0.0,0.7018194198608398,0.29818058013916016,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2255859375,1.0,0.0,0.7410725355148315,0.25892746448516846,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2275390625,1.0,0.0,0.7778668999671936,0.2221331000328064,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2294921875,1.0,0.0,0.8092536926269531,0.19074630737304688,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2314453125,1.0,0.0,0.8325957655906677,0.16740423440933228,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2333984375,1.0,0.0,0.8459944128990173,0.15400558710098267,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2353515625,1.0,0.0,0.848630964756012,0.15136903524398804,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2373046875,1.0,0.0,0.8409296870231628,0.15907031297683716,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2392578125,1.0,0.0,0.8244847059249878,0.1755152940750122,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2412109375,1.0,0.0,0.8017472624778748,0.19825273752212524,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2431640625,1.0,0.0,0.7755428552627563,0.22445714473724365,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2451171875,1.0,0.0,0.7485917806625366,0.2514082193374634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2470703125,1.0,0.0,0.7231985926628113,0.2768014073371887,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2490234375,1.0,0.0,0.701159656047821,0.29884034395217896,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2509765625,1.0,0.0,0.683798611164093,0.316201388835907,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2529296875,1.0,0.0,0.6720485687255859,0.32795143127441406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2548828125,1.0,0.0,0.6665258407592773,0.33347415924072266,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2568359375,1.0,0.0,0.6675755381584167,0.33242446184158325,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2587890625,1.0,0.0,0.6752724051475525,0.3247275948524475,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2607421875,1.0,0.0,0.689390242099762,0.31060975790023804,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2626953125,1.0,0.0,0.709367036819458,0.290632963180542,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2646484375,1.0,0.0,0.7342762351036072,0.2657237648963928,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2666015625,1.0,0.0,0.7628401517868042,0.2371598482131958,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2685546875,1.0,0.0,0.793485164642334,0.20651483535766602,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2705078125,1.0,0.0,0.8244377970695496,0.17556220293045044,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2724609375,1.0,0.0,0.8538480997085571,0.14615190029144287,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2744140625,1.0,0.0,0.8507888317108154,0.14921116828918457,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2763671875,1.0,0.0,0.8325287699699402,0.16747123003005981,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2783203125,1.0,0.0,0.8199635744094849,0.18003642559051514,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2802734375,1.0,0.0,0.8129857778549194,0.18701422214508057,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
